A0A178UWM9	F4IQN9	AF-A0A178UWM9-F1-model_v3	AF-F4IQN9-F1-model_v3	1.91e-05	299.82	NA	NA	NA	NA	working
A0A178UWM9	F4JDQ4	AF-A0A178UWM9-F1-model_v3	AF-F4JDQ4-F1-model_v3	NA	NA	1.00e-04	316.67	2.030E-20	819	working
A0A178UYZ3	F4HQJ2	AF-A0A178UYZ3-F1-model_v3	AF-F4HQJ2-F1-model_v3	3.4e-13	70.9	NA	NA	NA	NA	working
A0A178UYZ3	F4IDF1	AF-A0A178UYZ3-F1-model_v3	AF-F4IDF1-F1-model_v3	NA	NA	6.01e-02	574.81	1.368E-05	258	working
A0A178UZR1	Q9FNG6	AF-A0A178UZR1-F1-model_v3	AF-Q9FNG6-F1-model_v3	1.4e-28	111.3	NA	NA	NA	NA	working
A0A178UZR1	Q9FKW0	AF-A0A178UZR1-F1-model_v3	AF-Q9FKW0-F1-model_v3	NA	NA	1.87e-03	443.86	NA	NA	working
A0A178UZR1	Q8GX84	AF-A0A178UZR1-F1-model_v3	AF-Q8GX84-F1-model_v3	NA	NA	NA	NA	1.578E-11	441	working
A0A178V119	Q84X24	AF-A0A178V119-F1-model_v3	AF-Q84X24-F1-model_v3	4.5e-114	327.8	0.00e+00	665.38	4.858E-35	1588	working
A0A178V165	Q3E8G9	AF-A0A178V165-F1-model_v3	AF-Q3E8G9-F1-model_v3	1.2e-175	503.4	NA	NA	NA	NA	working
A0A178V165	F4K588	AF-A0A178V165-F1-model_v3	AF-F4K588-F1-model_v3	NA	NA	0.00e+00	1429.86	7.852E-35	2123	working
A0A178V490	F4J631	AF-A0A178V490-F1-model_v3	AF-F4J631-F1-model_v3	1.2e-98	312.8	4.72e-13	1386.36	3.905E-41	1748	working
A0A178V7N9	Q501B9	AF-A0A178V7N9-F1-model_v3	AF-Q501B9-F1-model_v3	1.7e-132	387.1	5.34e-09	795.09	6.888E-43	1756	working
A0A178V9P2	Q9FME2	AF-A0A178V9P2-F1-model_v3	AF-Q9FME2-F1-model_v3	1.1e-14	68.9	NA	NA	1.451E-09	437	working
A0A178V9P2	Q9LDI9	AF-A0A178V9P2-F1-model_v3	AF-Q9LDI9-F1-model_v3	NA	NA	3.56e-06	284.00	NA	NA	working
A0A178VAW3	Q9FF95	AF-A0A178VAW3-F1-model_v3	AF-Q9FF95-F1-model_v3	1.8e-310	848.6	0.00e+00	1404.45	2.313E-84	3509	working
A0A178VBH8	Q9LFD0	AF-A0A178VBH8-F1-model_v3	AF-Q9LFD0-F1-model_v3	2.7e-285	780.8	0.00e+00	1308.11	6.896E-63	3210	working
A0A178VBJ0	Q93YU8	AF-A0A178VBJ0-F1-model_v3	AF-Q93YU8-F1-model_v3	6.6e-94	306.6	NA	NA	NA	NA	working
A0A178VBJ0	Q8RWW9	AF-A0A178VBJ0-F1-model_v3	AF-Q8RWW9-F1-model_v3	NA	NA	2.35e-09	1306.04	NA	NA	working
A0A178VBJ0	Q56W45	AF-A0A178VBJ0-F1-model_v3	AF-Q56W45-F1-model_v3	NA	NA	NA	NA	8.646E-33	1782	working
A0A178VE74	Q8LGB6	AF-A0A178VE74-F1-model_v3	AF-Q8LGB6-F1-model_v3	1.1e-86	265.0	NA	NA	4.597E-31	1463	working
A0A178VE74	Q9SVY6	AF-A0A178VE74-F1-model_v3	AF-Q9SVY6-F1-model_v3	NA	NA	0.00e+00	795.51	NA	NA	working
A0A178VEK7	Q9S773	AF-A0A178VEK7-F1-model_v3	AF-Q9S773-F1-model_v3	3.5e-38	138.7	4.21e-05	534.71	7.475E-14	570	working
A0A178VGJ3	Q9FKJ5	AF-A0A178VGJ3-F1-model_v3	AF-Q9FKJ5-F1-model_v3	3.3e-82	260.8	NA	NA	NA	NA	working
A0A178VGJ3	Q9FKJ4	AF-A0A178VGJ3-F1-model_v3	AF-Q9FKJ4-F1-model_v3	NA	NA	7.77e-09	782.37	NA	NA	working
A0A178VGJ3	Q9FG54	AF-A0A178VGJ3-F1-model_v3	AF-Q9FG54-F1-model_v3	NA	NA	NA	NA	2.639E-32	1411	working
A0A178VI87	Q8GWB1	AF-A0A178VI87-F1-model_v3	AF-Q8GWB1-F1-model_v3	2.7e-42	157.9	6.03e-07	764.07	1.794E-28	1174	working
A0A178VIK9	Q8H1M0	AF-A0A178VIK9-F1-model_v3	AF-Q8H1M0-F1-model_v3	1.0e-58	189.1	NA	NA	NA	NA	working
A0A178VIK9	Q9FLA2	AF-A0A178VIK9-F1-model_v3	AF-Q9FLA2-F1-model_v3	NA	NA	0.00e+00	454.86	1.542E-17	803	working
A0A178VNT0	Q9FIV3	AF-A0A178VNT0-F1-model_v3	AF-Q9FIV3-F1-model_v3	5.7e-19	76.6	NA	NA	NA	NA	working
A0A178VNT0	Q9FLY6	AF-A0A178VNT0-F1-model_v3	AF-Q9FLY6-F1-model_v3	NA	NA	0.00e+00	315.02	NA	NA	working
A0A178VNT0	Q8GX02	AF-A0A178VNT0-F1-model_v3	AF-Q8GX02-F1-model_v3	NA	NA	NA	NA	6.599E-14	674	working
A0A178VQ59	Q9LQB2	AF-A0A178VQ59-F1-model_v3	AF-Q9LQB2-F1-model_v3	7.5e-50	162.2	NA	NA	3.759E-22	855	working
A0A178VQ59	Q9LF45	AF-A0A178VQ59-F1-model_v3	AF-Q9LF45-F1-model_v3	NA	NA	1.97e-09	497.56	NA	NA	working
A0A178VQ73	F4JL02	AF-A0A178VQ73-F1-model_v3	AF-F4JL02-F1-model_v3	4.0e-165	465.3	0.00e+00	833.51	4.992E-52	2251	working
A0A178VR03	F4K3A9	AF-A0A178VR03-F1-model_v3	AF-F4K3A9-F1-model_v3	4.7e-42	160.2	3.22e-13	1117.51	NA	NA	working
A0A178VR03	Q8RWN4	AF-A0A178VR03-F1-model_v3	AF-Q8RWN4-F1-model_v3	NA	NA	NA	NA	9.177E-35	1586	working
A0A178VTF4	F4IKW3	AF-A0A178VTF4-F1-model_v3	AF-F4IKW3-F1-model_v3	9.2e-53	175.3	NA	NA	NA	NA	working
A0A178VTF4	F4IK16	AF-A0A178VTF4-F1-model_v3	AF-F4IK16-F1-model_v3	NA	NA	2.15e-10	498.86	8.507E-13	621	working
A0A178VY62	Q9SIR0	AF-A0A178VY62-F1-model_v3	AF-Q9SIR0-F1-model_v3	0.0e+00	1144.0	0.00e+00	1821.75	2.180E-100	5233	working
A0A178VZV5	Q2HIW3	AF-A0A178VZV5-F1-model_v3	AF-Q2HIW3-F1-model_v3	1.8e-84	250.8	NA	NA	7.643E-27	1007	working
A0A178VZV5	Q93V70	AF-A0A178VZV5-F1-model_v3	AF-Q93V70-F1-model_v3	NA	NA	3.30e-10	481.24	NA	NA	working
A0A178W169	Q9LMP8	AF-A0A178W169-F1-model_v3	AF-Q9LMP8-F1-model_v3	8.5e-118	335.9	0.00e+00	631.80	2.063E-33	1385	working
A0A178W1I1	Q9FIH6	AF-A0A178W1I1-F1-model_v3	AF-Q9FIH6-F1-model_v3	6.4e-42	133.3	8.70e-10	241.10	5.882E-13	490	working
A0A178W2N2	F4I1X0	AF-A0A178W2N2-F1-model_v3	AF-F4I1X0-F1-model_v3	1.28e-03	256.90	1.28e-03	256.90	5.178E-22	869	working
A0A178W3E8	F4K639	AF-A0A178W3E8-F1-model_v3	AF-F4K639-F1-model_v3	0.0e+00	1316.2	1.33e-15	2943.34	0.000E+00	6386	working
A0A178W4U6	F4I2U8	AF-A0A178W4U6-F1-model_v3	AF-F4I2U8-F1-model_v3	8.0e-81	239.6	NA	NA	5.944E-17	738	working
A0A178W4U6	Q9SA23	AF-A0A178W4U6-F1-model_v3	AF-Q9SA23-F1-model_v3	NA	NA	2.22e-16	576.00	NA	NA	working
A0A178WDK9	Q94KJ2	AF-A0A178WDK9-F1-model_v3	AF-Q94KJ2-F1-model_v3	1.3e-17	79.3	NA	NA	NA	NA	working
A0A178WDK9	Q949T9	AF-A0A178WDK9-F1-model_v3	AF-Q949T9-F1-model_v3	NA	NA	1.50e-02	264.51	NA	NA	working
A0A178WDK9	Q9M9B3	AF-A0A178WDK9-F1-model_v3	AF-Q9M9B3-F1-model_v3	NA	NA	NA	NA	1.698E-04	202	working
A0A178WIC4	Q9ZNR0	AF-A0A178WIC4-F1-model_v3	AF-Q9ZNR0-F1-model_v3	1.3e-254	706.4	0.00e+00	1443.18	NA	NA	working
A0A178WIC4	Q9SLP1	AF-A0A178WIC4-F1-model_v3	AF-Q9SLP1-F1-model_v3	NA	NA	NA	NA	1.145E-61	3220	working
A0A178WKG1	Q9SYL8	AF-A0A178WKG1-F1-model_v3	AF-Q9SYL8-F1-model_v3	4.5e-158	447.2	7.48e-05	494.39	7.165E-37	1431	working
A0A178WLG7	Q9FZB1	AF-A0A178WLG7-F1-model_v3	AF-Q9FZB1-F1-model_v3	2.2e-222	652.5	NA	NA	NA	NA	working
A0A178WLG7	O65924	AF-A0A178WLG7-F1-model_v3	AF-O65924-F1-model_v3	NA	NA	0.00e+00	2220.22	NA	NA	working
A0A178WLG7	Q9SZV2	AF-A0A178WLG7-F1-model_v3	AF-Q9SZV2-F1-model_v3	NA	NA	NA	NA	0.000E+00	4603	working
A0A1I9LL68	F4I3A2	AF-A0A1I9LL68-F1-model_v3	AF-F4I3A2-F1-model_v3	7.6e-18	75.5	3.14e-01	133.12	NA	NA	working
A0A1I9LLD6	F4J890	AF-A0A1I9LLD6-F1-model_v3	AF-F4J890-F1-model_v3	6.9e-174	487.6	NA	NA	5.243E-32	1799	working
A0A1I9LLD6	Q948Q8	AF-A0A1I9LLD6-F1-model_v3	AF-Q948Q8-F1-model_v3	NA	NA	0.00e+00	933.10	NA	NA	working
A0A1I9LLJ3	Q9C5H9	AF-A0A1I9LLJ3-F1-model_v3	AF-Q9C5H9-F1-model_v3	4.4e-07	53.9	3.55e-05	703.50	NA	NA	working
A0A1I9LLL5	F4K0X5	AF-A0A1I9LLL5-F1-model_v3	AF-F4K0X5-F1-model_v3	1.5e-239	705.7	1.21e-08	1980.27	NA	NA	working
A0A1I9LLL5	F4K148	AF-A0A1I9LLL5-F1-model_v3	AF-F4K148-F1-model_v3	NA	NA	NA	NA	8.744E-88	3804	working
A0A1I9LLN7	Q8VYF6	AF-A0A1I9LLN7-F1-model_v3	AF-Q8VYF6-F1-model_v3	4.3e-232	639.0	0.00e+00	1028.42	1.596E-67	2508	working
A0A1I9LLP0	Q9FL54	AF-A0A1I9LLP0-F1-model_v3	AF-Q9FL54-F1-model_v3	3.1e-128	366.3	8.08e-12	644.74	1.043E-27	1232	working
A0A1I9LLR3	Q9SZ90	AF-A0A1I9LLR3-F1-model_v3	AF-Q9SZ90-F1-model_v3	1.5e-44	150.2	1.87e-05	268.14	NA	NA	working
A0A1I9LLR3	Q9SUS0	AF-A0A1I9LLR3-F1-model_v3	AF-Q9SUS0-F1-model_v3	NA	NA	NA	NA	2.038E-08	405	working
A0A1I9LLR6	Q9C7A2	AF-A0A1I9LLR6-F1-model_v3	AF-Q9C7A2-F1-model_v3	6.7e-179	519.2	0.00e+00	1550.73	2.997E-56	3085	working
A0A1I9LLS2	Q8GYH9	AF-A0A1I9LLS2-F1-model_v3	AF-Q8GYH9-F1-model_v3	2.4e-219	612.1	0.00e+00	1078.14	2.462E-67	2919	working
A0A1I9LLS7	B5X564	AF-A0A1I9LLS7-F1-model_v3	AF-B5X564-F1-model_v3	6.9e-228	646.7	4.44e-12	1337.06	8.377E-65	2912	working
A0A1I9LLT6	Q8S8G5	AF-A0A1I9LLT6-F1-model_v3	AF-Q8S8G5-F1-model_v3	4.8e-08	48.1	1.03e-02	138.08	NA	NA	working
A0A1I9LLX4	F4JWV7	AF-A0A1I9LLX4-F1-model_v3	AF-F4JWV7-F1-model_v3	5.08e-02	225.28	NA	NA	NA	NA	working
A0A1I9LLX4	F4I3A2	AF-A0A1I9LLX4-F1-model_v3	AF-F4I3A2-F1-model_v3	NA	NA	6.80e-02	367.96	9.003E-05	222	working
A0A1I9LM77	F4KFP8	AF-A0A1I9LM77-F1-model_v3	AF-F4KFP8-F1-model_v3	2.1e-46	167.5	NA	NA	NA	NA	working
A0A1I9LM77	Q0WMN5	AF-A0A1I9LM77-F1-model_v3	AF-Q0WMN5-F1-model_v3	NA	NA	2.40e-06	704.34	3.439E-28	1203	working
A0A1I9LM99	B3H765	AF-A0A1I9LM99-F1-model_v3	AF-B3H765-F1-model_v3	0.0e+00	974.9	6.79e-09	1457.89	1.349E-61	3424	working
A0A1I9LMD5	Q93Z30	AF-A0A1I9LMD5-F1-model_v3	AF-Q93Z30-F1-model_v3	3.3e-154	448.4	7.22e-15	1083.11	6.207E-52	2278	working
A0A1I9LME3	P93655	AF-A0A1I9LME3-F1-model_v3	AF-P93655-F1-model_v3	9.2e-46	157.9	7.58e-05	329.63	1.832E-08	412	working
A0A1I9LMH3	Q9FJY0	AF-A0A1I9LMH3-F1-model_v3	AF-Q9FJY0-F1-model_v3	1.1e-101	318.5	2.12e-08	886.19	2.161E-31	1466	working
A0A1I9LMN9	P32068	AF-A0A1I9LMN9-F1-model_v3	AF-P32068-F1-model_v3	6.1e-301	828.6	NA	NA	1.565E-94	4152	working
A0A1I9LMN9	P32069	AF-A0A1I9LMN9-F1-model_v3	AF-P32069-F1-model_v3	NA	NA	0.00e+00	1656.05	NA	NA	working
A0A1I9LMU3	Q9SJM9	AF-A0A1I9LMU3-F1-model_v3	AF-Q9SJM9-F1-model_v3	5.5e-162	460.3	0.00e+00	1014.83	2.630E-56	2162	working
A0A1I9LMV6	P36428	AF-A0A1I9LMV6-F1-model_v3	AF-P36428-F1-model_v3	1.8e-07	52.0	NA	NA	NA	NA	working
A0A1I9LMV6	Q9FFC7	AF-A0A1I9LMV6-F1-model_v3	AF-Q9FFC7-F1-model_v3	NA	NA	5.41e-07	502.14	2.148E-19	859	working
A0A1I9LMW4	Q8VZH1	AF-A0A1I9LMW4-F1-model_v3	AF-Q8VZH1-F1-model_v3	6.0e-262	735.7	NA	NA	NA	NA	working
A0A1I9LMW4	Q8GZ28	AF-A0A1I9LMW4-F1-model_v3	AF-Q8GZ28-F1-model_v3	NA	NA	0.00e+00	1267.27	5.955E-74	3268	working
A0A1I9LMX5	B3H5A9	AF-A0A1I9LMX5-F1-model_v3	AF-B3H5A9-F1-model_v3	8.8e-15	67.8	1.98e-01	143.46	NA	NA	working
A0A1I9LMY1	Q66GP7	AF-A0A1I9LMY1-F1-model_v3	AF-Q66GP7-F1-model_v3	1.8e-278	769.2	0.00e+00	1452.18	1.546E-88	3669	working
A0A1I9LMZ0	A0A1I9LPW2	AF-A0A1I9LMZ0-F1-model_v3	AF-A0A1I9LPW2-F1-model_v3	3.9e-18	75.1	8.47e-01	107.79	NA	NA	working
A0A1I9LMZ8	Q9FYD1	AF-A0A1I9LMZ8-F1-model_v3	AF-Q9FYD1-F1-model_v3	1.3e-08	48.5	7.36e-01	70.58	NA	NA	working
A0A1I9LN10	F4HZZ2	AF-A0A1I9LN10-F1-model_v3	AF-F4HZZ2-F1-model_v3	1.9e-36	125.9	1.13e-01	139.56	NA	NA	working
A0A1I9LN13	Q8LPN7	AF-A0A1I9LN13-F1-model_v3	AF-Q8LPN7-F1-model_v3	5.7e-13	68.2	NA	NA	NA	NA	working
A0A1I9LN13	O22283	AF-A0A1I9LN13-F1-model_v3	AF-O22283-F1-model_v3	NA	NA	9.38e-03	386.42	NA	NA	working
A0A1I9LN13	O22197	AF-A0A1I9LN13-F1-model_v3	AF-O22197-F1-model_v3	NA	NA	NA	NA	4.313E-08	327	working
A0A1I9LN21	F4JBU0	AF-A0A1I9LN21-F1-model_v3	AF-F4JBU0-F1-model_v3	3.0e-139	394.8	0.00e+00	758.99	6.351E-46	1761	working
A0A1I9LN71	Q9SLV3	AF-A0A1I9LN71-F1-model_v3	AF-Q9SLV3-F1-model_v3	1.4e-79	246.9	3.35e-12	692.34	8.204E-31	1348	working
A0A1I9LN82	Q9FKL3	AF-A0A1I9LN82-F1-model_v3	AF-Q9FKL3-F1-model_v3	3.6e-161	506.5	NA	NA	1.353E-58	2617	working
A0A1I9LN82	O64768	AF-A0A1I9LN82-F1-model_v3	AF-O64768-F1-model_v3	NA	NA	8.56e-05	1712.75	NA	NA	working
A0A1I9LN87	O48679	AF-A0A1I9LN87-F1-model_v3	AF-O48679-F1-model_v3	6.0e-07	53.1	NA	NA	NA	NA	working
A0A1I9LN87	Q9FMF9	AF-A0A1I9LN87-F1-model_v3	AF-Q9FMF9-F1-model_v3	NA	NA	2.66e-03	993.80	1.254E-07	576	working
A0A1I9LN94	Q8RX04	AF-A0A1I9LN94-F1-model_v3	AF-Q8RX04-F1-model_v3	1.4e-240	663.7	0.00e+00	1228.90	4.463E-59	3078	working
A0A1I9LN98	F4IU12	AF-A0A1I9LN98-F1-model_v3	AF-F4IU12-F1-model_v3	2.2e-308	855.1	8.88e-16	1434.29	1.116E-84	3638	working
A0A1I9LNB6	A0A1P8APM3	AF-A0A1I9LNB6-F1-model_v3	AF-A0A1P8APM3-F1-model_v3	9.7e-93	278.1	4.66e-14	669.93	3.247E-23	1274	working
A0A1I9LNF2	Q94F39	AF-A0A1I9LNF2-F1-model_v3	AF-Q94F39-F1-model_v3	7.0e-24	96.7	NA	NA	NA	NA	working
A0A1I9LNF2	Q9LQ98	AF-A0A1I9LNF2-F1-model_v3	AF-Q9LQ98-F1-model_v3	NA	NA	1.91e-03	379.25	NA	NA	working
A0A1I9LNF2	Q9LMX5	AF-A0A1I9LNF2-F1-model_v3	AF-Q9LMX5-F1-model_v3	NA	NA	NA	NA	2.160E-12	507	working
A0A1I9LNG5	Q8GYK7	AF-A0A1I9LNG5-F1-model_v3	AF-Q8GYK7-F1-model_v3	1.4e-88	263.5	0.00e+00	681.74	4.294E-21	1154	working
A0A1I9LNK8	Q9SK28	AF-A0A1I9LNK8-F1-model_v3	AF-Q9SK28-F1-model_v3	1.1e-59	196.4	4.14e-03	286.27	7.001E-12	487	working
A0A1I9LNT1	Q9LUC8	AF-A0A1I9LNT1-F1-model_v3	AF-Q9LUC8-F1-model_v3	0.0e+00	877.9	NA	NA	1.888E-71	3555	working
A0A1I9LNT1	A0A1I9LTL1	AF-A0A1I9LNT1-F1-model_v3	AF-A0A1I9LTL1-F1-model_v3	NA	NA	0.00e+00	1544.87	NA	NA	working
A0A1I9LNX5	F4IQY0	AF-A0A1I9LNX5-F1-model_v3	AF-F4IQY0-F1-model_v3	0.0e+00	1182.5	4.55e-15	2015.60	NA	NA	working
A0A1I9LNX5	Q8RWG0	AF-A0A1I9LNX5-F1-model_v3	AF-Q8RWG0-F1-model_v3	NA	NA	NA	NA	3.076E-68	2926	working
A0A1I9LNY7	Q9SE97	AF-A0A1I9LNY7-F1-model_v3	AF-Q9SE97-F1-model_v3	2.9e-69	225.7	NA	NA	7.745E-13	474	working
A0A1I9LNY7	Q9FJX6	AF-A0A1I9LNY7-F1-model_v3	AF-Q9FJX6-F1-model_v3	NA	NA	6.39e-03	336.02	NA	NA	working
A0A1I9LP30	Q94AQ3	AF-A0A1I9LP30-F1-model_v3	AF-Q94AQ3-F1-model_v3	4.5e-42	133.7	1.66e-13	257.40	4.447E-11	480	working
A0A1I9LP47	Q949M4	AF-A0A1I9LP47-F1-model_v3	AF-Q949M4-F1-model_v3	4.4e-34	141.0	1.16e-02	1051.62	1.793E-20	867	working
A0A1I9LP65	O22817	AF-A0A1I9LP65-F1-model_v3	AF-O22817-F1-model_v3	7.0e-235	646.0	NA	NA	3.153E-51	2661	working
A0A1I9LP65	O04474	AF-A0A1I9LP65-F1-model_v3	AF-O04474-F1-model_v3	NA	NA	0.00e+00	1124.96	NA	NA	working
A0A1I9LPC5	F4K2V2	AF-A0A1I9LPC5-F1-model_v3	AF-F4K2V2-F1-model_v3	6.5e-258	760.8	1.84e-05	2118.58	3.282E-85	3707	working
A0A1I9LPL8	A0A1P8AVM4	AF-A0A1I9LPL8-F1-model_v3	AF-A0A1P8AVM4-F1-model_v3	6.3e-54	161.8	7.77e-16	239.96	NA	NA	working
A0A1I9LPP6	F4ICS6	AF-A0A1I9LPP6-F1-model_v3	AF-F4ICS6-F1-model_v3	1.7e-92	271.6	0.00e+00	405.56	3.589E-24	918	working
A0A1I9LPS6	P42744	AF-A0A1I9LPS6-F1-model_v3	AF-P42744-F1-model_v3	7.7e-25	95.1	7.92e-02	146.21	6.218E-05	215	working
A0A1I9LPT9	F4J938	AF-A0A1I9LPT9-F1-model_v3	AF-F4J938-F1-model_v3	2.0e-184	511.5	0.00e+00	910.97	4.970E-61	2380	working
A0A1I9LPU6	Q9C902	AF-A0A1I9LPU6-F1-model_v3	AF-Q9C902-F1-model_v3	0.0e+00	1038.9	3.17e-13	1587.40	1.085E-91	3986	working
A0A1I9LPW2	B3H6P6	AF-A0A1I9LPW2-F1-model_v3	AF-B3H6P6-F1-model_v3	6.0e-57	192.6	NA	NA	NA	NA	working
A0A1I9LPW2	F4K2C1	AF-A0A1I9LPW2-F1-model_v3	AF-F4K2C1-F1-model_v3	NA	NA	0.00e+00	2064.56	3.227E-25	1723	working
A0A1I9LPW5	Q9LFU4	AF-A0A1I9LPW5-F1-model_v3	AF-Q9LFU4-F1-model_v3	5.3e-19	82.4	NA	NA	2.204E-10	404	working
A0A1I9LPW5	Q8LPN7	AF-A0A1I9LPW5-F1-model_v3	AF-Q8LPN7-F1-model_v3	NA	NA	7.68e-03	245.61	NA	NA	working
A0A1I9LPX1	F4IWH1	AF-A0A1I9LPX1-F1-model_v3	AF-F4IWH1-F1-model_v3	1.8e-24	102.4	NA	NA	NA	NA	working
A0A1I9LPX1	Q84JG6	AF-A0A1I9LPX1-F1-model_v3	AF-Q84JG6-F1-model_v3	NA	NA	2.13e-03	560.78	NA	NA	working
A0A1I9LPX1	Q5PP69	AF-A0A1I9LPX1-F1-model_v3	AF-Q5PP69-F1-model_v3	NA	NA	NA	NA	3.231E-07	294	working
A0A1I9LPY2	Q9SCQ3	AF-A0A1I9LPY2-F1-model_v3	AF-Q9SCQ3-F1-model_v3	2.2e-67	203.0	1.10e-05	319.99	1.760E-19	840	working
A0A1I9LPY7	Q9LUU8	AF-A0A1I9LPY7-F1-model_v3	AF-Q9LUU8-F1-model_v3	2.3e-106	302.8	0.00e+00	536.37	2.179E-22	1121	working
A0A1I9LQ20	Q9M364	AF-A0A1I9LQ20-F1-model_v3	AF-Q9M364-F1-model_v3	7.24e-01	250.78	NA	NA	1.908E-14	585	working
A0A1I9LQ20	Q9M365	AF-A0A1I9LQ20-F1-model_v3	AF-Q9M365-F1-model_v3	NA	NA	1.07e-03	399.29	NA	NA	working
A0A1I9LQ26	A0A1P8B2T9	AF-A0A1I9LQ26-F1-model_v3	AF-A0A1P8B2T9-F1-model_v3	3.9e-14	64.3	NA	NA	NA	NA	working
A0A1I9LQ26	Q9LYH6	AF-A0A1I9LQ26-F1-model_v3	AF-Q9LYH6-F1-model_v3	NA	NA	2.75e-03	143.26	NA	NA	working
A0A1I9LQ28	Q8GUH1	AF-A0A1I9LQ28-F1-model_v3	AF-Q8GUH1-F1-model_v3	3.5e-54	189.5	NA	NA	3.852E-24	945	working
A0A1I9LQ28	Q94A51	AF-A0A1I9LQ28-F1-model_v3	AF-Q94A51-F1-model_v3	NA	NA	3.80e-05	605.22	NA	NA	working
A0A1I9LQ53	Q93Y06	AF-A0A1I9LQ53-F1-model_v3	AF-Q93Y06-F1-model_v3	7.3e-262	735.7	0.00e+00	1584.25	1.479E-82	3696	working
A0A1I9LQ55	Q9FI45	AF-A0A1I9LQ55-F1-model_v3	AF-Q9FI45-F1-model_v3	4.9e-80	245.7	0.00e+00	752.26	NA	NA	working
A0A1I9LQ55	Q501A2	AF-A0A1I9LQ55-F1-model_v3	AF-Q501A2-F1-model_v3	NA	NA	NA	NA	2.351E-33	1363	working
A0A1I9LQ57	Q948Q8	AF-A0A1I9LQ57-F1-model_v3	AF-Q948Q8-F1-model_v3	5.6e-114	330.5	NA	NA	NA	NA	working
A0A1I9LQ57	A0A1I9LLD6	AF-A0A1I9LQ57-F1-model_v3	AF-A0A1I9LLD6-F1-model_v3	NA	NA	1.90e-14	601.27	1.428E-18	1001	working
A0A1I9LQ80	Q9FYF4	AF-A0A1I9LQ80-F1-model_v3	AF-Q9FYF4-F1-model_v3	2.3e-21	87.4	NA	NA	2.079E-07	311	working
A0A1I9LQ80	Q9SAG4	AF-A0A1I9LQ80-F1-model_v3	AF-Q9SAG4-F1-model_v3	NA	NA	6.60e-03	234.37	NA	NA	working
A0A1I9LQA1	Q9ZVE8	AF-A0A1I9LQA1-F1-model_v3	AF-Q9ZVE8-F1-model_v3	1.4e-60	187.2	0.00e+00	492.96	2.184E-16	744	working
A0A1I9LQC5	Q9LXR4	AF-A0A1I9LQC5-F1-model_v3	AF-Q9LXR4-F1-model_v3	1.7e-13	66.6	NA	NA	NA	NA	working
A0A1I9LQC5	Q2V3N5	AF-A0A1I9LQC5-F1-model_v3	AF-Q2V3N5-F1-model_v3	NA	NA	7.77e-01	75.18	NA	NA	working
A0A1I9LQF0	Q9SJK4	AF-A0A1I9LQF0-F1-model_v3	AF-Q9SJK4-F1-model_v3	2.9e-60	182.2	6.03e-05	212.02	8.410E-14	534	working
